inchikey,chemical,company
Error,['perfluorooctane sulfonic'],"['U.S. Department of Health and Human Services [Government]', 'U.S. Department of Health and Human Services [Government]', 'U.S. Department of Health and Human Services [Government]', 'European Commission [Unknown]', 'European Commission [Unknown]']"
Error,['perfluorooctaneamide ammonium'],"['Faculty of Engineering, McGill University [University]', 'Canada Foundation for Innovation [Foundation]', 'China Scholarship Council [Unknown]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['perfluorooctanephosphonate'],"['National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]']"
Error,['perfluorooctanic acid'],['Australian Research Council [Unknown]']
Error,['perfluorooctanoate PFOA'],"['Agence Nationale de la Recherche [Unknown]', 'Contrat Plan Etat Region [Unknown]', 'Institut Polaire Français [Unknown]']"
Error,['perfluorooctanoic acids'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Tianjin Science and Technology Committee [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Yangtze River scholar program [Unknown]']"
Error,['perfluorooctanoic sulfonate'],['National Institute of Environmental Health Sciences [University]']
Error,['perfluorooctanophosphonic acid'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Changjiang Scholar Program of Chinese Ministry of Education [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluorooctansulfonate'],"['Faculty of Natural Sciences, Norges Teknisk-Naturvitenskapelige Universitet [University]']"
Error,['perfluoropentane sulfonate'],['National Institute of Environmental Health Sciences [University]']
Error,['perfluorophenyl'],['Not Found [Unknown]']
Error,['perfluorophosphinates'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Changjiang Scholar Program of Chinese Ministry of Education [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoropolyether'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Government of Jiangsu Province [Government]', 'National Natural Science Foundation of China [Foundation]', 'Taihu Water Pollution Control Fund [Unknown]']"
Error,['perfluoropolyether carboxylic acids'],"['National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['perfluoropropanoic-acid'],['H2020 Marie Sklodowska-Curie Actions [Unknown]']
Error,['perfluorosulfonates'],"['Not Found [Unknown]', 'Strategic Environmental Research and Development Program [Unknown]', 'Umweltbundesamt [Unknown]', 'Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit [Unknown]']"
Error,['perfluorosulfonic acids'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'Montclair State University [University]', 'Environment and Climate Change Canada [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Ontario Research Fund [Unknown]']"
Error,['perfluorotetradecanoate PFTeDA'],"['Agence Nationale de la Recherche [Unknown]', 'Contrat Plan Etat Region [Unknown]', 'Institut Polaire Français [Unknown]']"
Error,['perfluorotetraoxadecanoic acid'],"['National Institute of Environmental Health Sciences [University]', 'NC Policy Collaboratory [Unknown]']"
Error,['perflurorophosphonates'],"['State Administration of Foreign Experts Affairs [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Changjiang Scholar Program of Chinese Ministry of Education [Government]', 'National Natural Science Foundation of China [Foundation]']"
Error,['performance'],"['Queensland Health [Unknown]', 'Sport Integrity Australia [Unknown]']"
Error,['periodate*'],"['China Postdoctoral Science Foundation [Foundation]', 'Shenzhen Science and Technology Innovation Commission [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Shenzhen Peacock Plan [Unknown]']"
Error,['perovskites'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", ""Ministry of Science and Technology of the People's Republic of China [Government]"", 'China Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Basic Energy Sciences [Unknown]', 'Office of Nuclear Energy [Unknown]', 'Ministerio de Ciencia, Innovación y Universidades [University]', 'Agencia Estatal de Investigación [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]']"
Error,['peroxide-bicyclic'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'Beijing Municipal Natural Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]']"
Error,['peroxides'],"['Natural Sciences and Engineering Research Council of Canada [Unknown]', 'Ontario Early Researcher Award [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Alexander S. Onassis Public Benefit Foundation [Foundation]', 'Harvard Global Institute [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'China Postdoctoral Science Foundation [Foundation]', 'Heilongjiang Provincial Postdoctoral Science Foundation [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Research and Development Program in Key Areas of Guangdong Province [Unknown]', 'Guangdong Natural Science Foundation-Outstanding Youth Program [Foundation]', 'Guangdong University of Technology One-Hundred Talents Program [University]', 'Program for Guangdong Introducing Innovative and Entrepreneurial Teams [Unknown]', 'Jiangsu Shuang-chuang Project [Unknown]', 'Key Special Project for Introduced Talents Team of Southern Marine Science and Engineering Guangdong Laboratory [Unknown]', 'Shanghai Jiao Tong University [University]', 'Shanghai Municipal Education Commission [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Program for Professor of Special Appointment (Eastern Scholar) at Shanghai Institutions of Higher Learning [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Directorate for Geosciences [Unknown]', 'Army Research Office [Unknown]', 'Texas Commission on Environmental Quality [Unknown]', 'Startup Foundation for Introducing Talent of Nanjing University of Information Science and Technology [University]', 'National Key Research and Development Program of China [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Heilongjiang Touyan Innovation Team Program [Unknown]', 'Canada Foundation for Innovation [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['peroxo-titania ≡Fe(III)-Ti-OOH'],"['National Research Foundation of Korea [Foundation]', 'Natural Sciences and Engineering Research Council of Canada [Unknown]']"
Error,['peroxodisulfate'],"['National Key Research and Development Program of China [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['peroxomonosulfate'],"['Natural Science Foundation of Jiangsu Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Research and Development Program in Key Areas of Guangdong Province [Unknown]', 'Guangdong Natural Science Foundation-Outstanding Youth Program [Foundation]', 'Guangdong University of Technology One-Hundred Talents Program [University]', 'Program for Guangdong Introducing Innovative and Entrepreneurial Teams [Unknown]', 'Jiangsu Shuang-chuang Project [Unknown]', 'Key Special Project for Introduced Talents Team of Southern Marine Science and Engineering Guangdong Laboratory [Unknown]']"
Error,['peroxy'],"[""Ministry of Science and Technology of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Guangdong Province [Foundation]', 'H2020 European Research Council [Unknown]', 'Japan Society for the Promotion of Science [Unknown]', 'National Institute of Environmental Health Sciences [University]', ""Ministry of Education of the People's Republic of China [Government]"", 'Det Frie ForskningsrÃ¥d [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'LiaoNing Revitalization Talents Program [Unknown]', 'Major International Joint Research Programme [Unknown]', 'Program of Introducing Talents of Discipline to Universities [University]', 'Program for Changjiang Scholars and Innovative Research Team in University [University]', 'Bundesministerium für Bildung und Forschung [Unknown]', 'FP7 People: Marie-Curie Actions [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'H2020 European Research Council [Unknown]', 'National Science Foundation [Foundation]', 'Division of Chemistry [Unknown]', 'University of California [University]', 'National Science Foundation [Foundation]', 'National Institute of Food and Agriculture [University]', 'National Science Foundation [Foundation]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Science Foundation [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'Collaborative Innovation Center for Regional Environmental Quality [Unknown]', 'EU-project AMIS [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'State Key Laboratory of Environmental Simulation and Pollution Control [Unknown]', 'National Key Research and Development Program of China [Unknown]', ""Ministry of Education of the People's Republic of China [Government]"", 'China Scholarship Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'LiaoNing Revitalization Talents Program [Unknown]', 'Liaoning Revitalization Talents Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Major International Joint Research Programme [Unknown]', 'Shanghai Municipal Education Commission [Unknown]', 'Science and Technology Commission of Shanghai Municipality [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Research Grants Council, University Grants Committee [University]', 'Hong Kong Polytechnic University [University]', 'Zhejiang Society for Environmental Sciences [Unknown]', 'Alfred P. Sloan Foundation [Foundation]', 'Division of Chemistry [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Research Program for Key Issue in Air Pollution Control [Unknown]', 'Division of Chemistry [Unknown]', 'University of California, Riverside [University]', 'Peking University [University]', 'National Key Research and Development Program of China [Unknown]', 'Beijing Municipal Natural Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'Beijing Nova Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'State Key Laboratory of Urban Water Resource and Environment [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Heilongjiang Touyan Innovation Team Program [Unknown]', 'National Science Fund for Distinguished Young Scholars [Unknown]', 'special fund of State Environmental Protection Key Laboratory of Formation and Prevention of Urban Air Pollution Complex [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Science Foundation [Foundation]']"
