inchikey,chemical,company
Error,['8-14 aromatic rings'],"['National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
Error,['8-monohydrochlordecone'],['Agence Nationale de la Recherche [Unknown]']
Error,['8-oxoGua'],"[""Ministry of Education of the People's Republic of China [Government]"", 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,"['9,10-anthrahydroquinone-2-sulfonic acid [AHQS]']","['University of Delaware [University]', 'Strategic Environmental Research and Development Program [Unknown]']"
Error,"['9,10-anthraquinone-2,7-disulfonate disodium']",['Novo Nordisk Fonden [Foundation]']
Error,['99TcO4'],"['Natural Science Foundation of Sichuan Province [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Southwest University of Science and Technology [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['>C12 perfluoroalkyl carboxylic acids'],"['Svenska Forskningsr?det Formas [Unknown]', 'Naturv?rdsverket [Unknown]']"
AAEVYOVXGOFMJO-UHFFFAOYSA-N,['prometryn'],"['Major Science and Technology Project of Hainan Province [Unknown]', 'Hainan University [University]', 'National Natural Science Foundation of China [Foundation]', 'Hainan Provincial Science and Technology Special Fund [Unknown]', 'Specific research fund of the Innovation Platform for Academicians of Hainan Province [Unknown]']"
AAGUYPGVVXJDLD-GGHCKNFKSA-N,['PAC'],['Government of Alberta [Government]']
Error,['AAHPs'],['Schweizerischer Nationalfonds zur F?rderung der Wissenschaftlichen Forschung [Unknown]']
AAOVKJBEBIDNHE-UHFFFAOYSA-N,['diazepam'],['National Institute of Food and Agriculture [University]']
Error,['AATs'],"['National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]']"
Error,['AAs'],"['Hong Kong Research Grants Council [Government]', 'Hong Kong Scholar Program [Unknown]', 'Hong Kong Environment and Conservation Fund [Unknown]', 'The TUYF Charitable Trust [Foundation]', 'Ministry of Science, Technological Development and Innovation [Government]', 'Research Grant Council of Hong Kong [Unknown]']"
Error,['ABCF2'],"['China Agricultural Research System [Unknown]', ""Ministry of Agriculture of the People's Republic of China [Government]"", 'National Natural Science Foundation of China [Foundation]']"
ABDBNWQRPYOPDF-UHFFFAOYSA-N,['perfluorocarboxylic acid'],"['Strategic Environmental Research and Development Program [Unknown]', 'Not Found [Unknown]']"
ABFCFCPCGMHSRX-UHFFFAOYSA-N,['5:3 fluorotelomer carboxylic acid'],['Strategic Environmental Research and Development Program [Unknown]']
ABTOQLMXBSRXSM-UHFFFAOYSA-N,['SiF4'],"['National Science Foundation Graduate Research Fellowship Program [Foundation]', 'University of California, Riverside [University]', 'Strategic Environmental Research and Development Program [Unknown]']"
Error,['ABTS•+'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['ACR'],"['Division of Chemistry [Unknown]', 'University of Wisconsin-Milwaukee [University]', 'Freshwater Collaborative of Wisconsin [Unknown]']"
Error,['ACRIDICON'],"['Environmental Molecular Sciences Laboratory [Government]', 'U.S. Department of Energy [Government]', 'U.S. Department of Energy [Government]', 'National Science Foundation [Foundation]']"
ADHFMENDOUEJRK-UHFFFAOYSA-N,['PICA'],"['National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
AEIXRCIKZIZYPM-UHFFFAOYSA-M,"['Goethite', 'goethite', 'lepidocrocite']","['Division of Earth Sciences [Unknown]', 'Division of Electrical, Communications and Cyber Systems [Unknown]', 'Geological Society of America [Foundation]', 'Commonwealth Scientific and Industrial Research Organisation [Government]', 'Commonwealth Scientific and Industrial Research Organisation [Government]', 'Commonwealth Scientific and Industrial Research Organisation [Government]', 'European Research Council [Unknown]', 'European Research Council [Unknown]', 'Villum Fonden [Unknown]', 'Sino-Danish Center [Unknown]', 'H.C. ?rsted Fond [Unknown]', 'Biological and Environmental Research [Unknown]', 'Office of Environmental Management [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Natural Science Foundation of Zhejiang Province [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Academy of Sciences [Unknown]', 'China Association for Science and Technology [Government]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Foundation for Program of Science and Technology Research [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Sino-Danish Center [Unknown]', 'H.C. ?rsted Fond [Unknown]', 'University of Manchester [University]', 'Yunnan Provincial Science and Technology Department [Government]', 'Natural Environment Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Svenska Forskningsr?det Formas [Unknown]', 'Vetenskapsr?det [Unknown]', ""Agence de l'Environnement et de la Ma?trise de l'Energie [Unknown]"", 'Centre National de la Recherche Scientifique [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Department of Science and Technology of Inner Mongolia Autonomous Region [Government]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'Youth Innovation Promotion Association, Chinese Academy of Sciences [Unknown]', 'Basic Energy Sciences [Unknown]', 'Division of Graduate Education [Unknown]', 'Washington University in St. Louis [University]', 'Svenska Forskningsr?det Formas [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'H2020 European Research Council [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Chemical Sciences, Geosciences, and Biosciences Division [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'National Natural Science Foundation of China [Foundation]', 'Agence Nationale de la Recherche [Unknown]', 'European Commission [Government]']"
AEJIMXVJZFYIHN-UHFFFAOYSA-N,['Cu(OH)2'],"['China Scholarship Council [Government]', 'National Natural Science Foundation of China [Foundation]', 'U.S. Environmental Protection Agency [Government]', 'Copper Development Association [Unknown]', 'Spring Point Partners, LLC [Company]']"
AEMFNILZOJDQLW-QAGGRKNESA-N,['androstenedione'],['the National Natural Science Foundation of China [Foundation]']
AEMKPSYXSVLTAJ-UHFFFAOYSA-N,['3-chloro-7-methoxy-4-methylcoumarin'],"['Jiangsu Provincial Key Research and Development Program [Unknown]', 'Natural Science Foundation of Jiangsu Province [Foundation]', 'Nanjing Medical University [University]', 'National Natural Science Foundation of China [Foundation]', 'State Administration for Market Regulation [Unknown]']"
AEMOLEFTQBMNLQ-BKBMJHBISA-N,['pectate'],"['Natural Science Foundation of Fujian Province [Foundation]', 'Science Fund for Distinguished Young Scholars of Fujian Province [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['AEP'],"['National Science Fund for Distinguished Young Scholars [Unknown]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['AER-B'],['Narodowe Centrum Nauki [Unknown]']
AFABGHUZZDYHJO-UHFFFAOYSA-N,['isohexane'],"['Svenska Forskningsr?det Formas [Unknown]', 'Vetenskapsr?det [Unknown]']"
AGOYDEPGAOXOCK-KCBOHYOISA-N,['clarithromycin'],"['Chongqing Municipal Education Commission [Unknown]', 'Chongqing Municipal Basic and Frontier Research Project [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'National Key R&D Program [Unknown]', 'Young Elite Scientists Sponsorship Program by CAST [Unknown]', 'Research and Innovation Program for Graduate Students in Chongqing [Unknown]']"
AHJKRLASYNVKDZ-UHFFFAOYSA-N,"[""p,p'-DDD""]","['Youth Innovation Promotion Association of the Chinese Academy of Sciences [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Top-Notch Young Talents Program of China [Unknown]', 'Second Tibetan Plateau Scientific Expedition and Research Program [Unknown]']"
AHKZTVQIVOEVFO-UHFFFAOYSA-N,['oxide'],"['National Key Research and Development Program of China [Unknown]', 'Tianjin Research Innovation Project for Postgraduate Students [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Higher Education Discipline Innovation Project [Unknown]', 'Natural Science Foundation of Fujian Province [Foundation]', 'Huaqiao University [University]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]', 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Department of Education of Guizhou Province [Government]', 'Guizhou University [University]', 'Science and Technology Program of Guizhou Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Biological and Environmental Research [Unknown]', 'Basic Energy Sciences [Unknown]', 'National Key Research and Development Program of China [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Fundamental Research Funds for the Central Universities [University]', 'National Natural Science Foundation of China [Foundation]']"
Error,['AHL'],['National Natural Science Foundation of China [Foundation]']
AHXNYDBSLAVPLY-UHFFFAOYSA-M,['bistriflimide'],"['Shanghai Municipal Health Commission [Unknown]', 'Scientific and Technological Innovation Action Plan for Social Development [Unknown]', 'NHC Key Laboratory of Food Safety Risk Assessment [Unknown]', 'Natural Science Foundation of Tianjin Municipality [Foundation]', ""Ministry of Education of the People's Republic of China [Government]"", 'National Key Research and Development Program of China [Unknown]', 'National Natural Science Foundation of China [Foundation]']"
Error,['AHs'],"['Norges Forskningsr?d [Unknown]', 'Offshore Norway [Unknown]']"
AIJULSRZWUXGPQ-UHFFFAOYSA-N,['methylglyoxal'],"['Research Grants Council, University Grants Committee [University]', 'National Natural Science Foundation of China [Foundation]', ""Chief Executive's Policy Unit [Unknown]"", 'Science and Technology Planning Project of Guangdong Province [Unknown]', 'Basic and Applied Basic Research Foundation of Guangdong Province [Foundation]', 'Guangdong Provincial Pearl River Talents Program [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Guangdong Provincial Key Research and development Program [Unknown]', 'State Key Laboratory of Loess and Quaternary Geology [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Chinese Academy of Sciences [Unknown]', 'China Postdoctoral Science Foundation [Foundation]', 'Taishan Scholar Project of Shandong Province [Unknown]', 'National Natural Science Foundation of China [Foundation]', 'Science Fund for Distinguished Young Scholars of Shandong Province [Unknown]']"
